,Aerolinea,Fecha Salida,Hora Salida,Vuelo Salida,Destino,%LF DEP,Mes,Dia Dep,categoria
5864,AVA,2025-02-23,4:42:00 p.m.,9313,BOG,98.34,febrero,domingo,AAA
5865,AVA,2025-02-23,4:34:00 p.m.,8405,BOG,98.34,febrero,domingo,A
5866,AVA,2025-02-23,5:16:00 p.m.,9343,BOG,100.55,febrero,domingo,AAA
5867,AVA,2025-02-23,6:29:00 p.m.,9375,BOG,93.92,febrero,domingo,AAA
5868,AVA,2025-02-23,7:33:00 p.m.,8415,BOG,88.95,febrero,domingo,AA
5869,AVA,2025-02-23,7:28:00 p.m.,9553,BOG,96.13,febrero,domingo,AA
5870,AVA,2025-02-23,7:42:00 p.m.,9261,BOG,94.48,febrero,domingo,A
5871,AVA,2025-02-23,8:40:00 p.m.,9315,BOG,100.55,febrero,domingo,A
5872,AVA,2025-02-23,9:40:00 p.m.,9569,BOG,90.06,febrero,domingo,A
5873,AVA,2025-02-23,9:56:00 p.m.,9335,BOG,88.4,febrero,domingo,AA
5874,AVA,2025-02-24,9:36:00 a.m.,9307,BOG,82.32,febrero,lunes,AA
5875,AVA,2025-02-24,8:58:00 a.m.,9323,BOG,77.35,febrero,lunes,A
5876,AVA,2025-02-24,8:20:00 a.m.,9463,BOG,93.37,febrero,lunes,AAA
5877,AVA,2025-02-24,6:02:00 a.m.,9245,BOG,82.87,febrero,lunes,AA
5878,AVA,2025-02-24,5:25:00 a.m.,9725,BOG,87.85,febrero,lunes,AA
5879,AVA,2025-02-24,6:34:00 a.m.,8435,BOG,82.87,febrero,lunes,AA
5880,AVA,2025-02-24,8:35:00 a.m.,8451,BOG,75.14,febrero,lunes,AAA
5881,AVA,2025-02-24,11:06:00 a.m.,9349,BOG,94.48,febrero,lunes,AAA
5882,AVA,2025-02-24,12:05:00 p.m.,9339,BOG,96.13,febrero,lunes,A
5883,AVA,2025-02-24,1:17:00 p.m.,9329,BOG,71.82,febrero,lunes,AA
5884,AVA,2025-02-24,1:44:00 p.m.,9337,BOG,80.11,febrero,lunes,AAA
5885,AVA,2025-02-24,4:39:00 p.m.,9311,BOG,85.64,febrero,lunes,AAA
5886,AVA,2025-02-24,4:37:00 p.m.,9313,BOG,76.24,febrero,lunes,AAA
5887,AVA,2025-02-24,4:36:00 p.m.,8405,BOG,93.92,febrero,lunes,A
5888,AVA,2025-02-24,5:21:00 p.m.,9343,BOG,81.22,febrero,lunes,AAA
5889,AVA,2025-02-24,6:24:00 p.m.,9375,BOG,86.19,febrero,lunes,AAA
5890,AVA,2025-02-24,7:22:00 p.m.,8415,BOG,82.87,febrero,lunes,AA
5891,AVA,2025-02-24,7:20:00 p.m.,9553,BOG,90.61,febrero,lunes,AA
5892,AVA,2025-02-24,7:50:00 p.m.,9261,BOG,81.22,febrero,lunes,A
5893,AVA,2025-02-24,8:42:00 p.m.,9315,BOG,84.53,febrero,lunes,A
5894,AVA,2025-02-24,10:00:00 p.m.,9569,BOG,88.4,febrero,lunes,A
5895,AVA,2025-02-24,9:59:00 p.m.,9335,BOG,81.77,febrero,lunes,AA
5896,AVA,2025-02-25,5:31:00 a.m.,9725,BOG,85.08,febrero,martes,AA
5897,AVA,2025-02-25,8:52:00 a.m.,9323,BOG,68.51,febrero,martes,A
5898,AVA,2025-02-25,6:58:00 a.m.,8435,BOG,77.35,febrero,martes,AA
5899,AVA,2025-02-25,7:08:00 a.m.,8427,BOG,79.01,febrero,martes,AAA
5900,AVA,2025-02-25,8:18:00 a.m.,9463,BOG,67.96,febrero,martes,AAA
5901,AVA,2025-02-25,8:36:00 a.m.,8451,BOG,78.45,febrero,martes,AAA
5902,AVA,2025-02-25,9:19:00 a.m.,9307,BOG,94.48,febrero,martes,AA
5903,AVA,2025-02-25,11:30:00 a.m.,9349,BOG,82.87,febrero,martes,AAA
5904,AVA,2025-02-25,11:49:00 a.m.,9339,BOG,87.29,febrero,martes,A
5905,AVA,2025-02-25,12:32:00 p.m.,9346,BOG,87.29,febrero,martes,B
5906,AVA,2025-02-25,1:03:00 p.m.,9329,BOG,77.35,febrero,martes,AA
5907,AVA,2025-02-25,1:50:00 p.m.,9337,BOG,79.56,febrero,martes,AAA
5908,AVA,2025-02-25,3:02:00 p.m.,9309,BOG,63.54,febrero,martes,AA
5909,AVA,2025-02-25,3:26:00 p.m.,9311,BOG,70.72,febrero,martes,AAA
5910,AVA,2025-02-25,4:48:00 p.m.,9313,BOG,72.38,febrero,martes,AAA
5911,AVA,2025-02-25,4:35:00 p.m.,8405,BOG,64.64,febrero,martes,A
5912,AVA,2025-02-25,5:20:00 p.m.,9343,BOG,65.19,febrero,martes,AAA
5913,AVA,2025-02-25,6:24:00 p.m.,9375,BOG,92.27,febrero,martes,AAA
5914,AVA,2025-02-25,7:05:00 p.m.,8415,BOG,86.19,febrero,martes,AA
5915,AVA,2025-02-25,7:51:00 p.m.,9261,BOG,81.22,febrero,martes,A
5916,AVA,2025-02-25,8:17:00 p.m.,9331,BOG,72.93,febrero,martes,AA
5917,AVA,2025-02-25,8:33:00 p.m.,9315,BOG,60.22,febrero,martes,A
5918,AVA,2025-02-25,9:25:00 p.m.,9569,BOG,65.19,febrero,martes,A
5919,AVA,2025-02-25,9:50:00 p.m.,9335,BOG,82.32,febrero,martes,AA
5920,AVA,2025-02-26,6:44:00 a.m.,8435,BOG,98.9,febrero,mircoles,AA
5921,AVA,2025-02-26,5:23:00 a.m.,8475,BOG,88.95,febrero,mircoles,A
5922,AVA,2025-02-26,5:54:00 a.m.,9245,BOG,101.66,febrero,mircoles,AA
5923,AVA,2025-02-26,10:08:00 a.m.,8451,BOG,101.1,febrero,mircoles,AAA
5924,AVA,2025-02-26,10:07:00 a.m.,9463,BOG,103.31,febrero,mircoles,AAA
5925,AVA,2025-02-26,10:25:00 a.m.,8427,BOG,101.66,febrero,mircoles,AAA
5926,AVA,2025-02-26,11:45:00 a.m.,9323,BOG,102.21,febrero,mircoles,A
5927,AVA,2025-02-26,10:59:00 a.m.,9307,BOG,101.1,febrero,mircoles,AA
5928,AVA,2025-02-26,11:23:00 a.m.,9349,BOG,102.21,febrero,mircoles,AAA
5929,AVA,2025-02-26,11:55:00 a.m.,9339,BOG,101.1,febrero,mircoles,A
5930,AVA,2025-02-26,1:16:00 p.m.,9329,BOG,98.9,febrero,mircoles,AA
5931,AVA,2025-02-26,2:13:00 p.m.,9337,BOG,97.24,febrero,mircoles,AAA
5932,AVA,2025-02-26,3:40:00 p.m.,9311,BOG,90.61,febrero,mircoles,AAA
5933,AVA,2025-02-26,4:30:00 p.m.,8405,BOG,91.16,febrero,mircoles,A
5934,AVA,2025-02-26,5:15:00 p.m.,9313,BOG,81.22,febrero,mircoles,AAA
5935,AVA,2025-02-26,5:18:00 p.m.,9343,BOG,71.82,febrero,mircoles,AAA
5936,AVA,2025-02-26,6:36:00 p.m.,9375,BOG,95.58,febrero,mircoles,AAA
5937,AVA,2025-02-26,7:08:00 p.m.,9553,BOG,71.82,febrero,mircoles,AA
5938,AVA,2025-02-26,7:29:00 p.m.,8415,BOG,65.19,febrero,mircoles,AA
5939,AVA,2025-02-26,7:42:00 p.m.,9261,BOG,61.33,febrero,mircoles,A
5940,AVA,2025-02-26,8:53:00 p.m.,9315,BOG,70.72,febrero,mircoles,A
5941,AVA,2025-02-26,9:32:00 p.m.,9569,BOG,80.66,febrero,mircoles,A
5942,AVA,2025-02-26,9:59:00 p.m.,9335,BOG,53.59,febrero,mircoles,AA
5943,AVA,2025-02-27,5:30:00 a.m.,8475,BOG,79.56,febrero,jueves,A
5944,AVA,2025-02-27,8:45:00 a.m.,9323,BOG,70.72,febrero,jueves,A
5945,AVA,2025-02-27,6:43:00 a.m.,8435,BOG,101.1,febrero,jueves,AA
5946,AVA,2025-02-27,7:16:00 a.m.,8427,BOG,97.24,febrero,jueves,AAA
5947,AVA,2025-02-27,8:36:00 a.m.,8451,BOG,98.34,febrero,jueves,AAA
5948,AVA,2025-02-27,9:03:00 a.m.,9463,BOG,83.98,febrero,jueves,AAA
5949,AVA,2025-02-27,9:28:00 a.m.,9307,BOG,95.58,febrero,jueves,AA
5950,AVA,2025-02-27,11:24:00 a.m.,9349,BOG,100.0,febrero,jueves,AAA
5951,AVA,2025-02-27,11:42:00 a.m.,9339,BOG,64.64,febrero,jueves,A
5952,AVA,2025-02-27,1:11:00 p.m.,9329,BOG,100.55,febrero,jueves,AA
5953,AVA,2025-02-27,1:44:00 p.m.,9337,BOG,89.5,febrero,jueves,AAA
5954,AVA,2025-02-27,2:55:00 p.m.,9309,BOG,75.69,febrero,jueves,AA
5955,AVA,2025-02-27,2:23:00 p.m.,9346,BOG,33.15,febrero,jueves,B
5956,AVA,2025-02-27,3:43:00 p.m.,9311,BOG,70.17,febrero,jueves,AAA
5957,AVA,2025-02-27,4:43:00 p.m.,9313,BOG,53.59,febrero,jueves,AAA
5958,AVA,2025-02-27,4:33:00 p.m.,8405,BOG,75.69,febrero,jueves,A
5959,AVA,2025-02-27,5:21:00 p.m.,9343,BOG,71.27,febrero,jueves,AAA
5960,AVA,2025-02-27,6:32:00 p.m.,9375,BOG,100.0,febrero,jueves,AAA
5961,AVA,2025-02-27,7:38:00 p.m.,8415,BOG,88.4,febrero,jueves,AA
5962,AVA,2025-02-27,8:24:00 p.m.,9331,BOG,49.17,febrero,jueves,AA
5963,AVA,2025-02-27,8:20:00 p.m.,9261,BOG,48.62,febrero,jueves,A
5964,AVA,2025-02-27,8:56:00 p.m.,9315,BOG,32.6,febrero,jueves,A
5965,AVA,2025-02-27,10:12:00 p.m.,9569,BOG,88.95,febrero,jueves,A
5966,AVA,2025-02-27,11:14:00 p.m.,9335,BOG,11.6,febrero,jueves,AA
5967,AVA,2025-02-28,7:09:00 a.m.,8435,BOG,92.82,febrero,viernes,AA
5968,AVA,2025-02-28,8:13:00 p.m.,9323,BOG,0.55,febrero,viernes,A
5969,AVA,2025-02-28,6:56:00 a.m.,9245,BOG,68.51,febrero,viernes,AA
5970,AVA,2025-02-28,5:17:00 a.m.,8475,BOG,52.49,febrero,viernes,A
5971,AVA,2025-02-28,9:20:00 a.m.,9463,BOG,100.0,febrero,viernes,AAA
5972,AVA,2025-02-28,9:37:00 a.m.,9243,BOG,88.4,febrero,viernes,AA
5973,AVA,2025-02-28,10:16:00 a.m.,9307,BOG,98.9,febrero,viernes,AA
5974,AVA,2025-02-28,11:37:00 a.m.,9349,BOG,101.66,febrero,viernes,AAA
5975,AVA,2025-02-28,12:28:00 p.m.,9339,BOG,101.1,febrero,viernes,A
5976,AVA,2025-02-28,4:33:00 p.m.,9329,BOG,97.79,febrero,viernes,AA
5977,AVA,2025-02-28,1:59:00 p.m.,9337,BOG,95.58,febrero,viernes,AAA
5978,AVA,2025-02-28,5:13:00 p.m.,9311,BOG,95.58,febrero,viernes,AAA
5979,AVA,2025-02-28,5:44:00 p.m.,8405,BOG,89.5,febrero,viernes,A
5980,AVA,2025-02-28,5:52:00 p.m.,9343,BOG,83.98,febrero,viernes,AAA
5981,AVA,2025-02-28,7:45:00 p.m.,8415,BOG,87.85,febrero,viernes,AA
5982,AVA,2025-02-28,8:26:00 p.m.,9553,BOG,54.7,febrero,viernes,AA
5983,AVA,2025-02-28,8:03:00 p.m.,9375,BOG,92.82,febrero,viernes,AAA
5984,AVA,2025-02-28,8:18:00 p.m.,9261,BOG,66.85,febrero,viernes,A
5985,AVA,2025-02-28,8:58:00 p.m.,9315,BOG,76.24,febrero,viernes,A
5986,AVA,2025-02-28,9:45:00 p.m.,9569,BOG,85.64,febrero,viernes,A
5987,AVA,2025-02-28,10:05:00 p.m.,9335,BOG,91.16,febrero,viernes,AA
5988,AVA,2025-03-01,4:46:00 p.m.,9313,BOG,61.33,febrero,sbado,AAA
5989,AVA,2025-03-01,6:05:00 a.m.,9245,BOG,50.83,febrero,sbado,AA
5990,AVA,2025-03-01,5:28:00 a.m.,9725,BOG,76.24,febrero,sbado,AA
5991,AVA,2025-03-01,6:43:00 a.m.,8435,BOG,60.22,febrero,sbado,AA
5992,AVA,2025-03-01,7:14:00 a.m.,8427,BOG,70.72,marzo,sbado,AAA
5993,AVA,2025-03-01,8:39:00 a.m.,8451,BOG,97.79,marzo,sbado,AAA
5994,AVA,2025-03-01,8:50:00 a.m.,9323,BOG,82.32,marzo,sbado,A
5995,AVA,2025-03-01,9:02:00 a.m.,9463,BOG,5.52,marzo,sbado,AAA
5996,AVA,2025-03-01,9:12:00 a.m.,9307,BOG,94.48,marzo,sbado,AA
5997,AVA,2025-03-01,11:08:00 a.m.,9349,BOG,94.48,marzo,sbado,AAA
5998,AVA,2025-03-01,11:48:00 a.m.,9339,BOG,91.16,marzo,sbado,A
5999,AVA,2025-03-01,12:26:00 p.m.,9346,BOG,67.4,marzo,sbado,B
6000,AVA,2025-03-01,1:08:00 p.m.,9329,BOG,59.67,marzo,sbado,AA
6001,AVA,2025-03-01,1:47:00 p.m.,9337,BOG,62.43,marzo,sbado,AAA
6002,AVA,2025-03-01,2:57:00 p.m.,9309,BOG,65.75,marzo,sbado,AA
6003,AVA,2025-03-01,3:52:00 p.m.,9311,BOG,58.56,marzo,sbado,AAA
6004,AVA,2025-03-01,5:32:00 p.m.,8405,BOG,34.81,marzo,sbado,A
6005,AVA,2025-03-01,5:52:00 p.m.,9343,BOG,54.14,marzo,sbado,AAA
6006,AVA,2025-03-01,6:33:00 p.m.,9375,BOG,73.48,marzo,sbado,AAA
6007,AVA,2025-03-01,8:30:00 p.m.,8415,BOG,46.96,marzo,sbado,AA
6008,AVA,2025-03-01,8:36:00 p.m.,9261,BOG,35.36,marzo,sbado,A
6009,AVA,2025-03-01,9:04:00 p.m.,9315,BOG,36.46,marzo,sbado,A
6010,AVA,2025-03-01,8:33:00 p.m.,9418,BOG,95.58,marzo,sbado,C
6011,AVA,2025-03-01,8:58:00 p.m.,9421,BOG,62.43,marzo,sbado,C
6012,AVA,2025-03-01,8:56:00 p.m.,9331,BOG,41.44,marzo,sbado,AA
6013,AVA,2025-03-01,10:05:00 p.m.,9335,BOG,21.55,marzo,sbado,AA
6014,AVA,2025-03-02,4:36:00 a.m.,9653,BOG,81.22,febrero,domingo,AA
6015,AVA,2025-03-02,3:05:00 p.m.,9243,BOG,64.64,marzo,domingo,AA
6016,AVA,2025-03-02,6:24:00 a.m.,8435,BOG,44.75,marzo,domingo,AA
6017,AVA,2025-03-02,7:04:00 a.m.,8427,BOG,40.88,marzo,domingo,AAA
6018,AVA,2025-03-02,8:39:00 a.m.,8451,BOG,70.72,marzo,domingo,AAA
6019,AVA,2025-03-02,8:19:00 a.m.,9463,BOG,41.99,marzo,domingo,AAA
6020,AVA,2025-03-02,8:55:00 a.m.,9323,BOG,93.92,marzo,domingo,A
6021,AVA,2025-03-02,9:31:00 a.m.,9307,BOG,79.01,marzo,domingo,AA
6022,AVA,2025-03-02,10:07:00 a.m.,9557,BOG,76.24,marzo,domingo,AA
6023,AVA,2025-03-02,8:00:00 p.m.,8415,BOG,87.85,marzo,domingo,AA
6024,AVA,2025-03-02,1:00:00 p.m.,9329,BOG,96.69,marzo,domingo,AA
6025,AVA,2025-03-02,2:03:00 p.m.,9337,BOG,93.37,marzo,domingo,AAA
6026,AVA,2025-03-02,3:32:00 p.m.,9311,BOG,82.32,marzo,domingo,AAA
6027,AVA,2025-03-02,4:23:00 p.m.,8405,BOG,97.79,marzo,domingo,A
6028,AVA,2025-03-02,5:04:00 p.m.,9313,BOG,101.66,marzo,domingo,AAA
6029,AVA,2025-03-02,6:36:00 p.m.,9375,BOG,97.24,marzo,domingo,AAA
6030,AVA,2025-03-02,7:36:00 p.m.,9553,BOG,74.03,marzo,domingo,AA
6031,AVA,2025-03-02,8:05:00 p.m.,9261,BOG,67.4,marzo,domingo,A
6032,AVA,2025-03-02,9:15:00 p.m.,9315,BOG,66.85,marzo,domingo,A
6033,AVA,2025-03-02,10:02:00 p.m.,9569,BOG,95.03,marzo,domingo,A
6034,AVA,2025-03-02,10:41:00 p.m.,9335,BOG,52.49,marzo,domingo,AA
6035,AVA,2025-03-03,8:17:00 a.m.,9463,BOG,91.16,marzo,lunes,AAA
6036,AVA,2025-03-03,9:11:00 a.m.,9307,BOG,98.34,marzo,lunes,AA
6037,AVA,2025-03-03,5:04:00 a.m.,9725,BOG,98.34,marzo,lunes,AA
6038,AVA,2025-03-03,6:11:00 a.m.,9653,BOG,88.95,marzo,lunes,AA
6039,AVA,2025-03-03,6:41:00 a.m.,8435,BOG,98.34,marzo,lunes,AA
6040,AVA,2025-03-03,8:38:00 a.m.,8451,BOG,86.19,marzo,lunes,AAA
6041,AVA,2025-03-03,8:52:00 a.m.,9323,BOG,93.37,marzo,lunes,A
6042,AVA,2025-03-03,10:05:00 a.m.,9557,BOG,102.21,marzo,lunes,AA
6043,AVA,2025-03-03,11:33:00 a.m.,9349,BOG,93.92,marzo,lunes,AAA
6044,AVA,2025-03-03,1:06:00 p.m.,9329,BOG,92.27,marzo,lunes,AA
6045,AVA,2025-03-03,1:53:00 p.m.,9337,BOG,95.58,marzo,lunes,AAA
6046,AVA,2025-03-03,3:08:00 p.m.,8504,BOG,77.9,marzo,lunes,C
6047,AVA,2025-03-03,3:30:00 p.m.,9489,BOG,73.48,marzo,lunes,C
6048,AVA,2025-03-03,4:42:00 p.m.,9313,BOG,44.2,marzo,lunes,AAA
6049,AVA,2025-03-03,4:01:00 p.m.,9311,BOG,82.32,marzo,lunes,AAA
6050,AVA,2025-03-03,6:49:00 p.m.,9375,BOG,95.03,marzo,lunes,AAA
6051,AVA,2025-03-03,5:00:00 p.m.,8405,BOG,52.49,marzo,lunes,A
6052,AVA,2025-03-03,5:22:00 p.m.,9343,BOG,84.53,marzo,lunes,AAA
6053,AVA,2025-03-03,7:24:00 p.m.,9553,BOG,93.92,marzo,lunes,AA
6054,AVA,2025-03-03,7:50:00 p.m.,9261,BOG,91.71,marzo,lunes,A
6055,AVA,2025-03-03,9:40:00 p.m.,9569,BOG,62.98,marzo,lunes,A
6056,AVA,2025-03-03,10:03:00 p.m.,9335,BOG,41.44,marzo,lunes,AA
6057,AVA,2025-03-04,8:59:00 a.m.,9323,BOG,65.75,marzo,martes,A
6058,AVA,2025-03-04,8:29:00 a.m.,9463,BOG,101.66,marzo,martes,AAA
6059,AVA,2025-03-04,5:01:00 a.m.,9725,BOG,88.4,marzo,martes,AA
6060,AVA,2025-03-04,4:28:00 a.m.,9653,BOG,87.29,marzo,martes,AA
6061,AVA,2025-03-04,7:13:00 a.m.,8427,BOG,95.03,marzo,martes,AAA
6062,AVA,2025-03-04,8:33:00 a.m.,8451,BOG,96.69,marzo,martes,AAA
6063,AVA,2025-03-04,9:14:00 a.m.,9307,BOG,87.29,marzo,martes,AA
6064,AVA,2025-03-04,10:21:00 a.m.,9557,BOG,82.87,marzo,martes,AA
6065,AVA,2025-03-04,11:30:00 a.m.,9349,BOG,93.92,marzo,martes,AAA
6066,AVA,2025-03-04,11:54:00 a.m.,9339,BOG,97.24,marzo,martes,A
6067,AVA,2025-03-04,4:40:00 p.m.,9313,BOG,41.44,marzo,martes,AAA
6068,AVA,2025-03-04,12:25:00 p.m.,9346,BOG,94.48,marzo,martes,B
6069,AVA,2025-03-04,1:10:00 p.m.,9329,BOG,81.77,marzo,martes,AA
6070,AVA,2025-03-04,1:49:00 p.m.,9337,BOG,79.56,marzo,martes,AAA
6071,AVA,2025-03-04,2:54:00 p.m.,9309,BOG,53.59,marzo,martes,AA
6072,AVA,2025-03-04,3:30:00 p.m.,9311,BOG,35.91,marzo,martes,AAA
6073,AVA,2025-03-04,6:23:00 p.m.,9375,BOG,101.66,marzo,martes,AAA
6074,AVA,2025-03-04,4:46:00 p.m.,8405,BOG,68.51,marzo,martes,A
6075,AVA,2025-03-04,5:18:00 p.m.,9343,BOG,92.27,marzo,martes,AAA
6076,AVA,2025-03-04,7:16:00 p.m.,8415,BOG,87.85,marzo,martes,AA
6077,AVA,2025-03-04,7:43:00 p.m.,9261,BOG,86.19,marzo,martes,A
6078,AVA,2025-03-04,8:18:00 p.m.,9331,BOG,26.52,marzo,martes,AA
6079,AVA,2025-03-04,8:41:00 p.m.,9315,BOG,67.96,marzo,martes,A
6080,AVA,2025-03-04,9:42:00 p.m.,9569,BOG,30.39,marzo,martes,A
6081,AVA,2025-03-04,9:52:00 p.m.,9335,BOG,45.3,marzo,martes,AA
6082,AVA,2025-03-05,7:52:00 a.m.,9243,BOG,86.74,marzo,mircoles,AA
6083,AVA,2025-03-05,6:23:00 a.m.,9245,BOG,90.06,marzo,mircoles,AA
6084,AVA,2025-03-05,4:30:00 a.m.,9653,BOG,64.64,marzo,mircoles,AA
6085,AVA,2025-03-05,4:55:00 a.m.,8475,BOG,80.66,marzo,mircoles,A
6086,AVA,2025-03-05,7:15:00 a.m.,8427,BOG,92.82,marzo,mircoles,AAA
6087,AVA,2025-03-05,8:22:00 a.m.,9463,BOG,43.65,marzo,mircoles,AAA
6088,AVA,2025-03-05,8:30:00 a.m.,8451,BOG,75.69,marzo,mircoles,AAA
6089,AVA,2025-03-05,9:39:00 a.m.,9323,BOG,21.55,marzo,mircoles,A
6090,AVA,2025-03-05,9:55:00 a.m.,9307,BOG,82.32,marzo,mircoles,AA
6091,AVA,2025-03-05,10:32:00 a.m.,9557,BOG,80.66,marzo,mircoles,AA
6092,AVA,2025-03-05,11:37:00 a.m.,9349,BOG,84.53,marzo,mircoles,AAA
6093,AVA,2025-03-05,11:52:00 a.m.,9339,BOG,91.16,marzo,mircoles,A
6094,AVA,2025-03-05,12:57:00 p.m.,9329,BOG,95.58,marzo,mircoles,AA
6095,AVA,2025-03-05,1:52:00 p.m.,8512,BOG,97.79,marzo,mircoles,C
6096,AVA,2025-03-05,4:04:00 p.m.,9311,BOG,101.1,marzo,mircoles,AAA
6097,AVA,2025-03-05,6:08:00 p.m.,9375,BOG,98.34,marzo,mircoles,AAA
6098,AVA,2025-03-05,4:55:00 p.m.,8405,BOG,94.48,marzo,mircoles,A
6099,AVA,2025-03-05,5:16:00 p.m.,9343,BOG,92.27,marzo,mircoles,AAA
6100,AVA,2025-03-05,7:15:00 p.m.,8415,BOG,71.82,marzo,mircoles,AA
6101,AVA,2025-03-05,7:39:00 p.m.,9261,BOG,45.3,marzo,mircoles,A
6102,AVA,2025-03-05,7:15:00 p.m.,9553,BOG,35.36,marzo,mircoles,AA
6103,AVA,2025-03-05,8:50:00 p.m.,9315,BOG,90.06,marzo,mircoles,A
6104,AVA,2025-03-05,9:41:00 p.m.,9569,BOG,48.62,marzo,mircoles,A
6105,AVA,2025-03-05,10:24:00 p.m.,9335,BOG,29.83,marzo,mircoles,AA
6106,AVA,2025-03-06,8:47:00 a.m.,9323,BOG,65.19,marzo,jueves,A
6107,AVA,2025-03-06,4:57:00 a.m.,8475,BOG,86.74,marzo,jueves,A
6108,AVA,2025-03-06,7:19:00 a.m.,8427,BOG,87.85,marzo,jueves,AAA
6109,AVA,2025-03-06,8:18:00 a.m.,9463,BOG,82.87,marzo,jueves,AAA
6110,AVA,2025-03-06,8:32:00 a.m.,8451,BOG,42.54,marzo,jueves,AAA
6111,AVA,2025-03-06,9:40:00 a.m.,9307,BOG,87.85,marzo,jueves,AA
6112,AVA,2025-03-06,11:41:00 a.m.,9349,BOG,86.74,marzo,jueves,AAA
6113,AVA,2025-03-06,12:16:00 p.m.,9339,BOG,43.65,marzo,jueves,A
6114,AVA,2025-03-06,1:00:00 p.m.,9329,BOG,85.08,marzo,jueves,AA
6115,AVA,2025-03-06,12:26:00 p.m.,9346,BOG,65.19,marzo,jueves,B
6116,AVA,2025-03-06,1:53:00 p.m.,9337,BOG,81.22,marzo,jueves,AAA
6117,AVA,2025-03-06,3:03:00 p.m.,9309,BOG,69.61,marzo,jueves,AA
6118,AVA,2025-03-06,3:26:00 p.m.,9311,BOG,53.04,marzo,jueves,AAA
6119,AVA,2025-03-06,4:35:00 p.m.,9313,BOG,41.99,marzo,jueves,AAA
6120,AVA,2025-03-06,10:15:00 a.m.,9557,BOG,96.69,marzo,jueves,AA
6121,AVA,2025-03-06,5:46:00 p.m.,8405,BOG,56.35,marzo,jueves,A
6122,AVA,2025-03-06,5:43:00 p.m.,9343,BOG,100.0,marzo,jueves,AAA
6123,AVA,2025-03-06,6:54:00 p.m.,9375,BOG,95.58,marzo,jueves,AAA
6124,AVA,2025-03-06,7:15:00 p.m.,8415,BOG,93.37,marzo,jueves,AA
6125,AVA,2025-03-06,7:38:00 p.m.,9261,BOG,70.17,marzo,jueves,A
6126,AVA,2025-03-06,8:19:00 p.m.,9331,BOG,39.78,marzo,jueves,AA
6127,AVA,2025-03-06,8:46:00 p.m.,9315,BOG,28.73,marzo,jueves,A
6128,AVA,2025-03-06,9:30:00 p.m.,9569,BOG,45.86,marzo,jueves,A
6129,AVA,2025-03-06,10:15:00 p.m.,9335,BOG,27.07,marzo,jueves,AA
6130,AVA,2025-03-07,4:46:00 a.m.,8475,BOG,22.65,marzo,viernes,A
6131,AVA,2025-03-07,6:13:00 a.m.,9245,BOG,87.85,marzo,viernes,AA
6132,AVA,2025-03-07,4:26:00 a.m.,9653,BOG,60.77,marzo,viernes,AA
6133,AVA,2025-03-07,5:07:00 a.m.,9725,BOG,26.52,marzo,viernes,AA
6134,AVA,2025-03-07,7:20:00 a.m.,8427,BOG,76.8,marzo,viernes,AAA
6135,AVA,2025-03-07,8:14:00 a.m.,9463,BOG,30.39,marzo,viernes,AAA
6136,AVA,2025-03-07,7:55:00 a.m.,9243,BOG,53.04,marzo,viernes,AA
6137,AVA,2025-03-07,8:45:00 a.m.,9323,BOG,48.62,marzo,viernes,A
6138,AVA,2025-03-07,9:20:00 a.m.,9307,BOG,83.43,marzo,viernes,AA
6139,AVA,2025-03-07,9:35:00 a.m.,8451,BOG,10.5,marzo,viernes,AAA
6140,AVA,2025-03-07,10:03:00 a.m.,9557,BOG,76.24,marzo,viernes,AA
6141,AVA,2025-03-07,11:09:00 a.m.,9349,BOG,90.61,marzo,viernes,AAA
6142,AVA,2025-03-07,1:42:00 p.m.,9337,BOG,88.95,marzo,viernes,AAA
6143,AVA,2025-03-07,12:37:00 p.m.,9339,BOG,90.61,marzo,viernes,A
6144,AVA,2025-03-07,12:57:00 p.m.,9329,BOG,89.5,marzo,viernes,AA
6145,AVA,2025-03-07,3:56:00 p.m.,9311,BOG,100.55,marzo,viernes,AAA
6146,AVA,2025-03-07,4:33:00 p.m.,8405,BOG,96.13,marzo,viernes,A
6147,AVA,2025-03-07,4:43:00 p.m.,9313,BOG,76.24,marzo,viernes,AAA
6148,AVA,2025-03-07,7:23:00 p.m.,9553,BOG,45.3,marzo,viernes,AA
6149,AVA,2025-03-07,5:17:00 p.m.,9343,BOG,95.03,marzo,viernes,AAA
6150,AVA,2025-03-07,6:48:00 p.m.,9375,BOG,75.14,marzo,viernes,AAA
6151,AVA,2025-03-07,7:36:00 p.m.,8415,BOG,67.96,marzo,viernes,AA
6152,AVA,2025-03-07,7:47:00 p.m.,9261,BOG,62.43,marzo,viernes,A
6153,AVA,2025-03-07,9:28:00 p.m.,9315,BOG,83.43,marzo,viernes,A
6154,AVA,2025-03-07,9:53:00 p.m.,9569,BOG,80.66,marzo,viernes,A
6155,AVA,2025-03-07,10:16:00 p.m.,9335,BOG,37.02,marzo,viernes,AA
6156,AVA,2025-03-08,8:31:00 a.m.,8451,BOG,65.19,marzo,sbado,AAA
6157,AVA,2025-03-08,6:08:00 a.m.,9245,BOG,61.33,marzo,sbado,AA
6158,AVA,2025-03-08,8:31:00 a.m.,9323,BOG,38.67,marzo,sbado,A
6159,AVA,2025-03-08,5:01:00 a.m.,9725,BOG,38.67,marzo,sbado,AA
