,Aerolinea,Fecha Salida,Hora Salida,Vuelo Salida,Destino,%LF DEP,Mes,Dia Dep,Tipo dia
4268,AVA,2024-12-17,12:33:00 p.m.,9346,BOG,93.37,diciembre,martes,1
4269,AVA,2024-12-17,1:46:00 p.m.,9337,BOG,90.61,diciembre,martes,1
4270,AVA,2024-12-17,3:44:00 p.m.,9309,BOG,90.61,diciembre,martes,1
4271,AVA,2024-12-17,4:41:00 p.m.,9313,BOG,67.96,diciembre,martes,1
4272,AVA,2024-12-17,5:06:00 p.m.,8405,BOG,95.03,diciembre,martes,1
4273,AVA,2024-12-17,6:08:00 p.m.,9343,BOG,82.32,diciembre,martes,1
4274,AVA,2024-12-17,7:18:00 p.m.,9375,BOG,96.13,diciembre,martes,1
4275,AVA,2024-12-17,7:36:00 p.m.,8415,BOG,96.69,diciembre,martes,1
4276,AVA,2024-12-17,8:29:00 p.m.,9315,BOG,59.12,diciembre,martes,1
4277,AVA,2024-12-17,8:28:00 p.m.,9261,BOG,68.51,diciembre,martes,1
4278,AVA,2024-12-17,9:04:00 p.m.,9331,BOG,27.62,diciembre,martes,1
4279,AVA,2024-12-17,9:40:00 p.m.,9569,BOG,50.83,diciembre,martes,1
4280,AVA,2024-12-17,9:58:00 p.m.,9335,BOG,38.67,diciembre,martes,1
4281,AVA,2024-12-18,4:52:00 a.m.,8475,BOG,43.09,diciembre,mircoles,1
4282,AVA,2024-12-18,5:57:00 a.m.,9245,BOG,100.55,diciembre,mircoles,1
4283,AVA,2024-12-18,6:42:00 a.m.,8435,BOG,95.58,diciembre,mircoles,1
4284,AVA,2024-12-18,4:32:00 a.m.,9653,BOG,70.72,diciembre,mircoles,1
4285,AVA,2024-12-18,7:16:00 a.m.,8427,BOG,82.32,diciembre,mircoles,1
4286,AVA,2024-12-18,8:33:00 a.m.,8451,BOG,30.39,diciembre,mircoles,1
4287,AVA,2024-12-18,8:14:00 a.m.,9463,BOG,55.25,diciembre,mircoles,1
4288,AVA,2024-12-18,8:45:00 a.m.,9243,BOG,57.46,diciembre,mircoles,1
4289,AVA,2024-12-18,8:43:00 a.m.,9323,BOG,50.28,diciembre,mircoles,1
4290,AVA,2024-12-18,9:13:00 a.m.,9307,BOG,93.92,diciembre,mircoles,1
4291,AVA,2024-12-18,10:13:00 a.m.,9557,BOG,75.14,diciembre,mircoles,1
4292,AVA,2024-12-18,11:21:00 a.m.,9349,BOG,72.38,diciembre,mircoles,1
4293,AVA,2024-12-18,11:12:00 a.m.,9213,BOG,92.27,diciembre,mircoles,1
4294,AVA,2024-12-18,11:48:00 a.m.,9339,BOG,75.14,diciembre,mircoles,1
4295,AVA,2024-12-18,2:16:00 p.m.,9329,BOG,98.34,diciembre,mircoles,1
4296,AVA,2024-12-18,1:49:00 p.m.,9337,BOG,83.43,diciembre,mircoles,1
4297,AVA,2024-12-18,4:32:00 p.m.,8405,BOG,102.21,diciembre,mircoles,1
4298,AVA,2024-12-18,6:05:00 p.m.,9313,BOG,100.55,diciembre,mircoles,1
4299,AVA,2024-12-18,6:30:00 p.m.,9375,BOG,98.9,diciembre,mircoles,1
4300,AVA,2024-12-18,6:55:00 p.m.,8415,BOG,81.22,diciembre,mircoles,1
4301,AVA,2024-12-18,7:25:00 p.m.,9343,BOG,47.51,diciembre,mircoles,1
4302,AVA,2024-12-18,7:37:00 p.m.,9261,BOG,51.93,diciembre,mircoles,1
4303,AVA,2024-12-18,7:55:00 p.m.,9553,BOG,39.78,diciembre,mircoles,1
4304,AVA,2024-12-18,8:58:00 p.m.,9315,BOG,48.07,diciembre,mircoles,1
4305,AVA,2024-12-18,9:53:00 p.m.,9335,BOG,28.73,diciembre,mircoles,1
4306,AVA,2024-12-18,10:27:00 p.m.,9569,BOG,55.25,diciembre,mircoles,1
4307,AVA,2024-12-19,10:05:00 a.m.,9323,BOG,50.28,diciembre,jueves,1
4308,AVA,2024-12-19,6:55:00 a.m.,8435,BOG,97.79,diciembre,jueves,1
4309,AVA,2024-12-19,6:34:00 a.m.,8475,BOG,61.88,diciembre,jueves,1
4310,AVA,2024-12-19,7:42:00 a.m.,8427,BOG,82.32,diciembre,jueves,1
4311,AVA,2024-12-19,8:54:00 a.m.,9463,BOG,100.0,diciembre,jueves,1
4312,AVA,2024-12-19,9:22:00 a.m.,8451,BOG,34.25,diciembre,jueves,1
4313,AVA,2024-12-19,10:13:00 a.m.,9307,BOG,83.98,diciembre,jueves,1
4314,AVA,2024-12-19,10:37:00 a.m.,9557,BOG,80.11,diciembre,jueves,1
4315,AVA,2024-12-19,11:33:00 a.m.,9213,BOG,75.69,diciembre,jueves,1
4316,AVA,2024-12-19,12:10:00 p.m.,9349,BOG,101.1,diciembre,jueves,1
4317,AVA,2024-12-19,12:33:00 p.m.,9346,BOG,83.98,diciembre,jueves,1
4318,AVA,2024-12-19,1:05:00 p.m.,9329,BOG,83.98,diciembre,jueves,1
4319,AVA,2024-12-19,1:27:00 p.m.,9339,BOG,22.65,diciembre,jueves,1
4320,AVA,2024-12-19,3:37:00 p.m.,9309,BOG,91.16,diciembre,jueves,1
4321,AVA,2024-12-19,3:01:00 p.m.,9337,BOG,100.0,diciembre,jueves,1
4322,AVA,2024-12-19,5:40:00 p.m.,8405,BOG,57.46,diciembre,jueves,1
4323,AVA,2024-12-19,5:31:00 p.m.,9343,BOG,75.14,diciembre,jueves,1
4324,AVA,2024-12-19,5:35:00 p.m.,9313,BOG,48.62,diciembre,jueves,1
4325,AVA,2024-12-19,7:14:00 p.m.,9375,BOG,97.24,diciembre,jueves,1
4326,AVA,2024-12-19,7:42:00 p.m.,8415,BOG,100.0,diciembre,jueves,1
4327,AVA,2024-12-19,8:48:00 p.m.,9331,BOG,98.9,diciembre,jueves,1
4328,AVA,2024-12-19,9:01:00 p.m.,9315,BOG,66.3,diciembre,jueves,1
4329,AVA,2024-12-19,10:25:00 p.m.,9335,BOG,75.69,diciembre,jueves,1
4330,AVA,2024-12-20,7:55:00 a.m.,9243,BOG,86.19,diciembre,viernes,2
4331,AVA,2024-12-20,4:50:00 a.m.,9653,BOG,87.0,diciembre,viernes,2
4332,AVA,2024-12-20,6:40:00 a.m.,8435,BOG,62.43,diciembre,viernes,2
4333,AVA,2024-12-20,6:47:00 a.m.,8475,BOG,4.97,diciembre,viernes,2
4334,AVA,2024-12-20,6:46:00 a.m.,9725,BOG,2.76,diciembre,viernes,2
4335,AVA,2024-12-20,6:02:00 a.m.,9245,BOG,72.93,diciembre,viernes,2
4336,AVA,2024-12-20,3:12:00 a.m.,9569,BOG,24.86,diciembre,viernes,2
4337,AVA,2024-12-20,8:20:00 a.m.,9463,BOG,91.71,diciembre,viernes,2
4338,AVA,2024-12-20,7:25:00 a.m.,8427,BOG,88.4,diciembre,viernes,2
4339,AVA,2024-12-20,8:49:00 a.m.,8451,BOG,92.27,diciembre,viernes,2
4340,AVA,2024-12-20,9:23:00 a.m.,9307,BOG,97.79,diciembre,viernes,2
4341,AVA,2024-12-20,10:25:00 a.m.,9557,BOG,100.0,diciembre,viernes,2
4342,AVA,2024-12-20,11:24:00 a.m.,9349,BOG,94.48,diciembre,viernes,2
4343,AVA,2024-12-20,11:18:00 a.m.,9213,BOG,93.37,diciembre,viernes,2
4344,AVA,2024-12-20,12:00:00 p.m.,9339,BOG,96.69,diciembre,viernes,2
4345,AVA,2024-12-20,1:51:00 p.m.,9329,BOG,96.13,diciembre,viernes,2
4346,AVA,2024-12-20,2:04:00 p.m.,9337,BOG,96.13,diciembre,viernes,2
4347,AVA,2024-12-20,4:51:00 p.m.,8405,BOG,76.8,diciembre,viernes,2
4348,AVA,2024-12-20,5:45:00 p.m.,9313,BOG,97.79,diciembre,viernes,2
4349,AVA,2024-12-20,7:18:00 p.m.,9375,BOG,99.45,diciembre,viernes,2
4350,AVA,2024-12-20,7:30:00 p.m.,9553,BOG,91.71,diciembre,viernes,2
4351,AVA,2024-12-20,7:54:00 p.m.,9261,BOG,91.16,diciembre,viernes,2
4352,AVA,2024-12-20,8:50:00 p.m.,9315,BOG,101.66,diciembre,viernes,2
4353,AVA,2024-12-20,9:54:00 p.m.,9569,BOG,98.34,diciembre,viernes,2
4354,AVA,2024-12-20,10:31:00 p.m.,9335,BOG,96.13,diciembre,viernes,2
4355,AVA,2024-12-21,7:23:00 a.m.,8427,BOG,81.22,diciembre,sbado,3
4356,AVA,2024-12-21,6:03:00 a.m.,9245,BOG,98.9,diciembre,sbado,3
4357,AVA,2024-12-21,6:41:00 a.m.,8435,BOG,100.55,diciembre,sbado,3
4358,AVA,2024-12-21,5:01:00 a.m.,9725,BOG,96.13,diciembre,sbado,3
4359,AVA,2024-12-21,4:28:00 a.m.,9653,BOG,101.66,diciembre,sbado,3
4360,AVA,2024-12-21,8:32:00 a.m.,9463,BOG,98.9,diciembre,sbado,3
4361,AVA,2024-12-21,8:29:00 a.m.,8451,BOG,97.24,diciembre,sbado,3
4362,AVA,2024-12-21,9:10:00 a.m.,9307,BOG,103.31,diciembre,sbado,3
4363,AVA,2024-12-21,10:20:00 a.m.,9557,BOG,100.0,diciembre,sbado,3
4364,AVA,2024-12-21,10:44:00 a.m.,9213,BOG,79.01,diciembre,sbado,3
4365,AVA,2024-12-21,11:12:00 a.m.,9349,BOG,101.66,diciembre,sbado,3
4366,AVA,2024-12-21,12:49:00 p.m.,9339,BOG,103.31,diciembre,sbado,3
4367,AVA,2024-12-21,12:45:00 p.m.,9346,BOG,100.0,diciembre,sbado,3
4368,AVA,2024-12-21,1:58:00 p.m.,9329,BOG,90.61,diciembre,sbado,3
4369,AVA,2024-12-21,2:30:00 p.m.,9337,BOG,101.1,diciembre,sbado,3
4370,AVA,2024-12-21,3:55:00 p.m.,9309,BOG,90.61,diciembre,sbado,3
4371,AVA,2024-12-21,7:36:00 p.m.,9375,BOG,97.79,diciembre,sbado,3
4372,AVA,2024-12-21,8:05:00 p.m.,9343,BOG,79.01,diciembre,sbado,3
4373,AVA,2024-12-21,5:57:00 p.m.,9313,BOG,95.58,diciembre,sbado,3
4374,AVA,2024-12-21,7:20:00 p.m.,8415,BOG,95.58,diciembre,sbado,3
4375,AVA,2024-12-21,8:33:00 p.m.,9331,BOG,100.55,diciembre,sbado,3
4376,AVA,2024-12-21,7:43:00 p.m.,9261,BOG,93.92,diciembre,sbado,3
4377,AVA,2024-12-21,9:43:00 p.m.,9569,BOG,101.1,diciembre,sbado,3
4378,AVA,2024-12-21,10:15:00 p.m.,9315,BOG,98.9,diciembre,sbado,3
4379,AVA,2024-12-21,11:13:00 p.m.,9335,BOG,85.08,diciembre,sbado,3
4380,AVA,2024-12-22,4:35:00 a.m.,9653,BOG,96.13,diciembre,domingo,3
4381,AVA,2024-12-22,6:35:00 a.m.,8435,BOG,94.48,diciembre,domingo,3
4382,AVA,2024-12-22,7:57:00 a.m.,9243,BOG,100.55,diciembre,domingo,3
4383,AVA,2024-12-22,7:14:00 a.m.,8427,BOG,97.79,diciembre,domingo,3
4384,AVA,2024-12-22,8:16:00 a.m.,9463,BOG,99.45,diciembre,domingo,3
4385,AVA,2024-12-22,10:03:00 a.m.,8451,BOG,101.66,diciembre,domingo,3
4386,AVA,2024-12-22,10:07:00 a.m.,9557,BOG,80.66,diciembre,domingo,3
4387,AVA,2024-12-22,10:53:00 a.m.,9213,BOG,100.55,diciembre,domingo,3
4388,AVA,2024-12-22,11:39:00 a.m.,9323,BOG,100.0,diciembre,domingo,3
4389,AVA,2024-12-22,1:45:00 p.m.,9329,BOG,96.69,diciembre,domingo,3
4390,AVA,2024-12-22,1:12:00 p.m.,9339,BOG,82.32,diciembre,domingo,3
4391,AVA,2024-12-22,3:40:00 p.m.,9311,BOG,102.76,diciembre,domingo,3
4392,AVA,2024-12-22,4:52:00 p.m.,8405,BOG,101.66,diciembre,domingo,3
4393,AVA,2024-12-22,5:15:00 p.m.,9313,BOG,101.1,diciembre,domingo,3
4394,AVA,2024-12-22,6:30:00 p.m.,9375,BOG,85.64,diciembre,domingo,3
4395,AVA,2024-12-22,5:17:00 p.m.,9343,BOG,81.22,diciembre,domingo,3
4396,AVA,2024-12-22,5:43:00 p.m.,9337,BOG,72.38,diciembre,domingo,3
4397,AVA,2024-12-22,7:36:00 p.m.,9553,BOG,89.5,diciembre,domingo,3
4398,AVA,2024-12-22,8:12:00 p.m.,9261,BOG,90.61,diciembre,domingo,3
4399,AVA,2024-12-22,9:32:00 p.m.,9569,BOG,96.69,diciembre,domingo,3
4400,AVA,2024-12-22,9:49:00 p.m.,9315,BOG,67.96,diciembre,domingo,3
4401,AVA,2024-12-22,10:04:00 p.m.,9335,BOG,89.5,diciembre,domingo,3
4402,AVA,2024-12-23,6:00:00 a.m.,9245,BOG,98.9,diciembre,lunes,0
4403,AVA,2024-12-23,5:18:00 a.m.,9725,BOG,92.82,diciembre,lunes,0
4404,AVA,2024-12-23,4:34:00 a.m.,9494,BOG,84.53,diciembre,lunes,0
4405,AVA,2024-12-23,4:34:00 a.m.,9653,BOG,98.34,diciembre,lunes,0
4406,AVA,2024-12-23,6:45:00 a.m.,8435,BOG,97.24,diciembre,lunes,0
4407,AVA,2024-12-23,8:43:00 a.m.,8451,BOG,97.79,diciembre,lunes,0
4408,AVA,2024-12-23,8:49:00 a.m.,9323,BOG,97.79,diciembre,lunes,0
4409,AVA,2024-12-23,8:40:00 a.m.,9463,BOG,101.66,diciembre,lunes,0
4410,AVA,2024-12-23,10:17:00 a.m.,9557,BOG,79.56,diciembre,lunes,0
4411,AVA,2024-12-23,10:56:00 a.m.,9213,BOG,101.1,diciembre,lunes,0
4412,AVA,2024-12-23,11:06:00 a.m.,9349,BOG,100.55,diciembre,lunes,0
4413,AVA,2024-12-23,12:22:00 p.m.,9339,BOG,102.21,diciembre,lunes,0
4414,AVA,2024-12-23,1:48:00 p.m.,9329,BOG,95.03,diciembre,lunes,0
4415,AVA,2024-12-23,1:48:00 p.m.,9337,BOG,86.19,diciembre,lunes,0
4416,AVA,2024-12-23,2:08:00 p.m.,8481,BOG,97.24,diciembre,lunes,0
4417,AVA,2024-12-23,3:43:00 p.m.,9311,BOG,100.55,diciembre,lunes,0
4418,AVA,2024-12-23,4:37:00 p.m.,8405,BOG,96.13,diciembre,lunes,0
4419,AVA,2024-12-23,4:49:00 p.m.,9313,BOG,97.24,diciembre,lunes,0
4420,AVA,2024-12-23,5:30:00 p.m.,9343,BOG,76.24,diciembre,lunes,0
4421,AVA,2024-12-23,6:15:00 p.m.,9375,BOG,98.34,diciembre,lunes,0
4422,AVA,2024-12-23,7:15:00 p.m.,9553,BOG,96.13,diciembre,lunes,0
4423,AVA,2024-12-23,7:40:00 p.m.,9261,BOG,98.34,diciembre,lunes,0
4424,AVA,2024-12-23,8:57:00 p.m.,9315,BOG,82.32,diciembre,lunes,0
4425,AVA,2024-12-23,9:52:00 p.m.,9569,BOG,96.69,diciembre,lunes,0
4426,AVA,2024-12-23,9:57:00 p.m.,9335,BOG,98.9,diciembre,lunes,0
4427,AVA,2024-12-24,8:55:00 a.m.,9323,BOG,75.14,diciembre,martes,1
4428,AVA,2024-12-24,6:55:00 a.m.,8435,BOG,96.13,diciembre,martes,1
4429,AVA,2024-12-24,4:57:00 a.m.,9725,BOG,64.09,diciembre,martes,1
4430,AVA,2024-12-24,4:33:00 a.m.,9653,BOG,83.43,diciembre,martes,1
4431,AVA,2024-12-24,7:20:00 a.m.,8427,BOG,85.64,diciembre,martes,1
4432,AVA,2024-12-24,8:40:00 a.m.,8451,BOG,70.72,diciembre,martes,1
4433,AVA,2024-12-24,10:21:00 a.m.,9557,BOG,76.8,diciembre,martes,1
4434,AVA,2024-12-24,10:44:00 a.m.,9213,BOG,82.87,diciembre,martes,1
4435,AVA,2024-12-24,11:26:00 a.m.,9349,BOG,79.56,diciembre,martes,1
4436,AVA,2024-12-24,11:10:00 a.m.,9463,BOG,17.13,diciembre,martes,1
4437,AVA,2024-12-24,11:47:00 a.m.,9339,BOG,65.75,diciembre,martes,1
4438,AVA,2024-12-24,12:19:00 p.m.,9346,BOG,76.8,diciembre,martes,1
4439,AVA,2024-12-24,12:58:00 p.m.,9329,BOG,70.72,diciembre,martes,1
4440,AVA,2024-12-24,1:51:00 p.m.,9337,BOG,75.69,diciembre,martes,1
4441,AVA,2024-12-24,3:14:00 p.m.,9309,BOG,61.33,diciembre,martes,1
4442,AVA,2024-12-24,4:40:00 p.m.,9313,BOG,40.33,diciembre,martes,1
4443,AVA,2024-12-24,4:33:00 p.m.,8405,BOG,61.33,diciembre,martes,1
4444,AVA,2024-12-24,8:28:00 p.m.,9315,BOG,25.41,diciembre,martes,1
4445,AVA,2024-12-24,6:32:00 p.m.,9375,BOG,48.07,diciembre,martes,1
4446,AVA,2024-12-24,7:34:00 p.m.,9261,BOG,38.12,diciembre,martes,1
4447,AVA,2024-12-24,8:12:00 p.m.,9331,BOG,18.23,diciembre,martes,1
4448,AVA,2024-12-24,9:35:00 p.m.,9335,BOG,9.39,diciembre,martes,1
4449,AVA,2024-12-25,7:53:00 a.m.,9243,BOG,75.14,diciembre,mircoles,3
4450,AVA,2024-12-25,10:50:00 a.m.,9349,BOG,87.29,diciembre,mircoles,3
4451,AVA,2024-12-25,6:01:00 a.m.,9245,BOG,87.29,diciembre,mircoles,3
4452,AVA,2024-12-25,8:19:00 a.m.,9463,BOG,81.77,diciembre,mircoles,3
4453,AVA,2024-12-25,8:50:00 a.m.,9323,BOG,76.8,diciembre,mircoles,3
4454,AVA,2024-12-25,9:00:00 a.m.,8451,BOG,21.55,diciembre,mircoles,3
4455,AVA,2024-12-25,10:58:00 a.m.,9213,BOG,97.24,diciembre,mircoles,3
4456,AVA,2024-12-25,12:03:00 p.m.,9339,BOG,61.33,diciembre,mircoles,3
4457,AVA,2024-12-25,1:03:00 p.m.,9329,BOG,72.93,diciembre,mircoles,3
4458,AVA,2024-12-25,1:49:00 p.m.,9337,BOG,72.38,diciembre,mircoles,3
4459,AVA,2024-12-25,3:23:00 p.m.,9311,BOG,83.98,diciembre,mircoles,3
4460,AVA,2024-12-25,4:29:00 p.m.,8405,BOG,71.27,diciembre,mircoles,3
4461,AVA,2024-12-25,4:50:00 p.m.,9313,BOG,66.3,diciembre,mircoles,3
4462,AVA,2024-12-25,5:14:00 p.m.,9343,BOG,66.3,diciembre,mircoles,3
4463,AVA,2024-12-25,6:27:00 p.m.,9375,BOG,92.27,diciembre,mircoles,3
4464,AVA,2024-12-25,7:14:00 p.m.,9553,BOG,22.1,diciembre,mircoles,3
4465,AVA,2024-12-25,7:37:00 p.m.,9261,BOG,27.62,diciembre,mircoles,3
4466,AVA,2024-12-25,9:35:00 p.m.,9569,BOG,63.54,diciembre,mircoles,3
4467,AVA,2024-12-25,9:58:00 p.m.,9335,BOG,45.86,diciembre,mircoles,3
4468,AVA,2024-12-25,8:52:00 p.m.,9315,BOG,36.46,diciembre,mircoles,3
4469,AVA,2024-12-26,6:36:00 a.m.,8435,BOG,92.82,diciembre,jueves,1
4470,AVA,2024-12-26,8:50:00 a.m.,9323,BOG,84.53,diciembre,jueves,1
4471,AVA,2024-12-26,4:50:00 a.m.,8475,BOG,86.19,diciembre,jueves,1
4472,AVA,2024-12-26,7:08:00 a.m.,8427,BOG,93.92,diciembre,jueves,1
4473,AVA,2024-12-26,8:26:00 a.m.,9463,BOG,92.82,diciembre,jueves,1
4474,AVA,2024-12-26,8:33:00 a.m.,8451,BOG,77.9,diciembre,jueves,1
4475,AVA,2024-12-26,10:04:00 a.m.,9557,BOG,72.38,diciembre,jueves,1
4476,AVA,2024-12-26,10:48:00 a.m.,9213,BOG,96.69,diciembre,jueves,1
4477,AVA,2024-12-26,11:24:00 a.m.,9349,BOG,72.93,diciembre,jueves,1
4478,AVA,2024-12-26,11:45:00 a.m.,9339,BOG,73.48,diciembre,jueves,1
4479,AVA,2024-12-26,1:17:00 p.m.,9329,BOG,71.82,diciembre,jueves,1
4480,AVA,2024-12-26,12:19:00 p.m.,9346,BOG,60.77,diciembre,jueves,1
4481,AVA,2024-12-26,1:49:00 p.m.,9337,BOG,78.45,diciembre,jueves,1
4482,AVA,2024-12-26,2:56:00 p.m.,9309,BOG,82.32,diciembre,jueves,1
4483,AVA,2024-12-26,3:49:00 p.m.,9311,BOG,71.82,diciembre,jueves,1
4484,AVA,2024-12-26,5:00:00 p.m.,9313,BOG,69.06,diciembre,jueves,1
4485,AVA,2024-12-26,5:45:00 p.m.,9343,BOG,92.82,diciembre,jueves,1
4486,AVA,2024-12-26,5:46:00 p.m.,8405,BOG,53.04,diciembre,jueves,1
4487,AVA,2024-12-26,6:30:00 p.m.,9375,BOG,98.9,diciembre,jueves,1
4488,AVA,2024-12-26,7:40:00 p.m.,9261,BOG,95.03,diciembre,jueves,1
4489,AVA,2024-12-26,8:53:00 p.m.,9315,BOG,49.17,diciembre,jueves,1
4490,AVA,2024-12-26,9:32:00 p.m.,9569,BOG,95.03,diciembre,jueves,1
4491,AVA,2024-12-26,10:08:00 p.m.,9331,BOG,22.1,diciembre,jueves,1
4492,AVA,2024-12-26,10:34:00 p.m.,9335,BOG,16.57,diciembre,jueves,1
4493,AVA,2024-12-27,5:03:00 a.m.,9725,BOG,34.25,diciembre,viernes,2
4494,AVA,2024-12-27,4:57:00 a.m.,8475,BOG,28.73,diciembre,viernes,2
4495,AVA,2024-12-27,4:38:00 a.m.,9653,BOG,87.29,diciembre,viernes,2
4496,AVA,2024-12-27,6:10:00 a.m.,9245,BOG,65.19,diciembre,viernes,2
4497,AVA,2024-12-27,6:33:00 a.m.,8435,BOG,61.88,diciembre,viernes,2
4498,AVA,2024-12-27,7:16:00 a.m.,8427,BOG,72.93,diciembre,viernes,2
4499,AVA,2024-12-27,8:20:00 a.m.,9463,BOG,96.69,diciembre,viernes,2
4500,AVA,2024-12-27,8:33:00 a.m.,9243,BOG,69.06,diciembre,viernes,2
4501,AVA,2024-12-27,8:59:00 a.m.,9323,BOG,85.08,diciembre,viernes,2
4502,AVA,2024-12-27,9:23:00 a.m.,8451,BOG,18.78,diciembre,viernes,2
4503,AVA,2024-12-27,10:09:00 a.m.,9557,BOG,70.17,diciembre,viernes,2
4504,AVA,2024-12-27,10:42:00 a.m.,9213,BOG,57.46,diciembre,viernes,2
4505,AVA,2024-12-27,11:06:00 a.m.,9349,BOG,50.83,diciembre,viernes,2
4506,AVA,2024-12-27,11:52:00 a.m.,9339,BOG,76.24,diciembre,viernes,2
4507,AVA,2024-12-27,12:55:00 p.m.,9329,BOG,74.59,diciembre,viernes,2
4508,AVA,2024-12-27,2:06:00 p.m.,9337,BOG,77.35,diciembre,viernes,2
4509,AVA,2024-12-27,3:36:00 p.m.,9311,BOG,81.77,diciembre,viernes,2
4510,AVA,2024-12-27,4:28:00 p.m.,8405,BOG,85.08,diciembre,viernes,2
4511,AVA,2024-12-27,5:09:00 p.m.,9313,BOG,50.28,diciembre,viernes,2
4512,AVA,2024-12-27,5:44:00 p.m.,9343,BOG,61.88,diciembre,viernes,2
4513,AVA,2024-12-27,6:29:00 p.m.,9375,BOG,65.75,diciembre,viernes,2
4514,AVA,2024-12-27,7:56:00 p.m.,9553,BOG,77.9,diciembre,viernes,2
4515,AVA,2024-12-27,8:11:00 p.m.,9261,BOG,44.75,diciembre,viernes,2
4516,AVA,2024-12-27,9:49:00 p.m.,9569,BOG,100.0,diciembre,viernes,2
4517,AVA,2024-12-27,9:54:00 p.m.,9335,BOG,86.74,diciembre,viernes,2
4518,AVA,2024-12-27,10:18:00 p.m.,9315,BOG,22.1,diciembre,viernes,2
4519,AVA,2024-12-28,6:00:00 a.m.,9245,BOG,44.75,diciembre,sbado,3
4520,AVA,2024-12-28,5:07:00 a.m.,9725,BOG,63.54,diciembre,sbado,3
4521,AVA,2024-12-28,6:40:00 a.m.,8435,BOG,50.28,diciembre,sbado,3
4522,AVA,2024-12-28,8:43:00 a.m.,9323,BOG,84.53,diciembre,sbado,3
4523,AVA,2024-12-28,4:40:00 a.m.,9653,BOG,81.22,diciembre,sbado,3
4524,AVA,2024-12-28,7:16:00 a.m.,8427,BOG,74.59,diciembre,sbado,3
4525,AVA,2024-12-28,8:19:00 a.m.,9463,BOG,72.38,diciembre,sbado,3
4526,AVA,2024-12-28,8:32:00 a.m.,8451,BOG,66.85,diciembre,sbado,3
4527,AVA,2024-12-28,10:31:00 a.m.,9557,BOG,81.77,diciembre,sbado,3
4528,AVA,2024-12-28,10:48:00 a.m.,9213,BOG,97.79,diciembre,sbado,3
4529,AVA,2024-12-28,11:05:00 a.m.,9349,BOG,93.37,diciembre,sbado,3
4530,AVA,2024-12-28,11:47:00 a.m.,9339,BOG,71.82,diciembre,sbado,3
4531,AVA,2024-12-28,12:28:00 p.m.,9346,BOG,83.98,diciembre,sbado,3
4532,AVA,2024-12-28,12:59:00 p.m.,9329,BOG,75.14,diciembre,sbado,3
4533,AVA,2024-12-28,1:48:00 p.m.,9337,BOG,61.33,diciembre,sbado,3
4534,AVA,2024-12-28,2:56:00 p.m.,9309,BOG,71.82,diciembre,sbado,3
4535,AVA,2024-12-28,3:26:00 p.m.,9311,BOG,43.65,diciembre,sbado,3
4536,AVA,2024-12-28,4:43:00 p.m.,8405,BOG,95.58,diciembre,sbado,3
4537,AVA,2024-12-28,4:53:00 p.m.,9313,BOG,101.66,diciembre,sbado,3
4538,AVA,2024-12-28,5:39:00 p.m.,9700,BOG,16.57,diciembre,sbado,3
4539,AVA,2024-12-28,6:17:00 p.m.,9343,BOG,82.32,diciembre,sbado,3
4540,AVA,2024-12-28,7:14:00 p.m.,9375,BOG,84.53,diciembre,sbado,3
4541,AVA,2024-12-28,7:58:00 p.m.,9261,BOG,83.98,diciembre,sbado,3
4542,AVA,2024-12-28,8:15:00 p.m.,9331,BOG,75.69,diciembre,sbado,3
4543,AVA,2024-12-28,9:32:00 p.m.,9569,BOG,54.14,diciembre,sbado,3
4544,AVA,2024-12-28,9:51:00 p.m.,9315,BOG,32.6,diciembre,sbado,3
4545,AVA,2024-12-28,11:50:00 p.m.,9335,BOG,2.76,diciembre,sbado,3
4546,AVA,2024-12-29,4:29:00 a.m.,9653,BOG,95.58,diciembre,domingo,3
4547,AVA,2024-12-29,7:54:00 a.m.,9243,BOG,34.81,diciembre,domingo,3
4548,AVA,2024-12-29,6:39:00 a.m.,8435,BOG,59.12,diciembre,domingo,3
4549,AVA,2024-12-29,7:05:00 a.m.,8427,BOG,53.59,diciembre,domingo,3
4550,AVA,2024-12-29,8:37:00 a.m.,8451,BOG,64.09,diciembre,domingo,3
4551,AVA,2024-12-29,8:36:00 a.m.,9463,BOG,59.67,diciembre,domingo,3
4552,AVA,2024-12-29,8:48:00 a.m.,9323,BOG,66.3,diciembre,domingo,3
4553,AVA,2024-12-29,9:15:00 a.m.,9307,BOG,97.79,diciembre,domingo,3
4554,AVA,2024-12-29,10:10:00 a.m.,9557,BOG,72.38,diciembre,domingo,3
4555,AVA,2024-12-29,11:17:00 a.m.,9213,BOG,58.01,diciembre,domingo,3
4556,AVA,2024-12-29,11:53:00 a.m.,9339,BOG,98.9,diciembre,domingo,3
4557,AVA,2024-12-29,1:02:00 p.m.,9329,BOG,86.19,diciembre,domingo,3
4558,AVA,2024-12-29,1:46:00 p.m.,9337,BOG,69.61,diciembre,domingo,3
4559,AVA,2024-12-29,3:42:00 p.m.,9311,BOG,100.0,diciembre,domingo,3
4560,AVA,2024-12-29,5:00:00 p.m.,9313,BOG,55.25,diciembre,domingo,3
4561,AVA,2024-12-29,4:54:00 p.m.,8405,BOG,76.8,diciembre,domingo,3
4562,AVA,2024-12-29,5:38:00 p.m.,9343,BOG,74.59,diciembre,domingo,3
4563,AVA,2024-12-29,7:23:00 p.m.,9375,BOG,33.7,diciembre,domingo,3
