Aerolinea;Fecha Salida;Hora Salida;Vuelo Salida;Destino;%LF DEP;Mes;Dia Dep
AVA;14/07/24;4:14:00 a.m.;8415;BOG;83.43%;julio;domingo
AVA;14/07/24;7:39:00 a.m.;8427;BOG;93.37%;julio;domingo
AVA;14/07/24;8:00:00 a.m.;9463;BOG;93.37%;julio;domingo
AVA;14/07/24;9:54:00 a.m.;9557;BOG;100.55%;julio;domingo
AVA;14/07/24;8:57:00 a.m.;9311;BOG;98.34%;julio;domingo
AVA;14/07/24;9:53:00 a.m.;9351;BOG;101.10%;julio;domingo
AVA;14/07/24;11:04:00 a.m.;9349;BOG;98.90%;julio;domingo
AVA;14/07/24;1:53:00 p.m.;9301;BOG;102.76%;julio;domingo
AVA;14/07/24;2:10:00 p.m.;9337;BOG;81.77%;julio;domingo
AVA;14/07/24;2:30:00 p.m.;9303;BOG;101.66%;julio;domingo
AVA;14/07/24;4:26:00 p.m.;9313;BOG;100.55%;julio;domingo
AVA;14/07/24;5:13:00 p.m.;9553;BOG;81.77%;julio;domingo
AVA;14/07/24;6:05:00 p.m.;9343;BOG;103.87%;julio;domingo
AVA;14/07/24;6:08:00 p.m.;9375;BOG;100.55%;julio;domingo
AVA;14/07/24;8:38:00 p.m.;9355;BOG;100.55%;julio;domingo
AVA;14/07/24;8:46:00 p.m.;9331;BOG;93.37%;julio;domingo
AVA;14/07/24;9:47:00 p.m.;9327;BOG;85.08%;julio;domingo
AVA;14/07/24;10:40:00 p.m.;9335;BOG;75.14%;julio;domingo
AVA;15/07/24;6:21:00 a.m.;9725;BOG;97.79%;julio;lunes
AVA;15/07/24;10:07:00 a.m.;9351;BOG;100.55%;julio;lunes
AVA;15/07/24;5:04:00 a.m.;8435;BOG;92.82%;julio;lunes
AVA;15/07/24;4:07:00 a.m.;8415;BOG;95.58%;julio;lunes
AVA;15/07/24;6:45:00 a.m.;9243;BOG;94.48%;julio;lunes
AVA;15/07/24;5:28:00 a.m.;9245;BOG;100.00%;julio;lunes
AVA;15/07/24;4:51:00 a.m.;8475;BOG;98.34%;julio;lunes
AVA;15/07/24;4:34:00 a.m.;9653;BOG;97.79%;julio;lunes
AVA;15/07/24;7:45:00 a.m.;8427;BOG;102.76%;julio;lunes
AVA;15/07/24;8:33:00 a.m.;9463;BOG;99.45%;julio;lunes
AVA;15/07/24;8:38:00 a.m.;8451;BOG;93.92%;julio;lunes
AVA;15/07/24;9:00:00 a.m.;9311;BOG;98.34%;julio;lunes
AVA;15/07/24;11:07:00 a.m.;9349;BOG;104.97%;julio;lunes
AVA;15/07/24;3:01:00 p.m.;9303;BOG;101.66%;julio;lunes
AVA;15/07/24;12:40:00 p.m.;9329;BOG;100.00%;julio;lunes
AVA;15/07/24;2:09:00 p.m.;9337;BOG;82.87%;julio;lunes
AVA;15/07/24;2:47:00 p.m.;9301;BOG;101.66%;julio;lunes
AVA;15/07/24;5:15:00 p.m.;9553;BOG;101.39%;julio;lunes
AVA;15/07/24;6:37:00 p.m.;9309;BOG;101.66%;julio;lunes
AVA;15/07/24;6:14:00 p.m.;9343;BOG;100.00%;julio;lunes
AVA;15/07/24;6:32:00 p.m.;9375;BOG;99.45%;julio;lunes
AVA;15/07/24;7:18:00 p.m.;9333;BOG;104.97%;julio;lunes
AVA;15/07/24;8:49:00 p.m.;9355;BOG;98.34%;julio;lunes
AVA;15/07/24;8:05:00 p.m.;9331;BOG;101.10%;julio;lunes
AVA;15/07/24;9:56:00 p.m.;9327;BOG;100.69%;julio;lunes
AVA;15/07/24;11:07:00 p.m.;9335;BOG;100.55%;julio;lunes
AVA;16/07/24;6:35:00 a.m.;9243;BOG;93.92%;julio;martes
AVA;16/07/24;5:05:00 a.m.;8435;BOG;92.82%;julio;martes
AVA;16/07/24;5:30:00 a.m.;9245;BOG;83.43%;julio;martes
AVA;16/07/24;4:34:00 a.m.;9653;BOG;83.98%;julio;martes
AVA;16/07/24;4:20:00 a.m.;8415;BOG;91.71%;julio;martes
AVA;16/07/24;7:58:00 a.m.;9463;BOG;92.27%;julio;martes
AVA;16/07/24;6:16:00 a.m.;9725;BOG;95.03%;julio;martes
AVA;16/07/24;7:36:00 a.m.;8427;BOG;75.69%;julio;martes
AVA;16/07/24;10:38:00 a.m.;9351;BOG;98.34%;julio;martes
AVA;16/07/24;11:09:00 a.m.;9349;BOG;101.66%;julio;martes
AVA;16/07/24;12:46:00 p.m.;9329;BOG;78.45%;julio;martes
AVA;16/07/24;11:34:00 a.m.;9311;BOG;95.03%;julio;martes
AVA;16/07/24;10:20:00 a.m.;8451;BOG;98.90%;julio;martes
AVA;16/07/24;2:04:00 p.m.;9301;BOG;91.71%;julio;martes
AVA;16/07/24;2:12:00 p.m.;9337;BOG;85.64%;julio;martes
AVA;16/07/24;2:48:00 p.m.;9303;BOG;76.24%;julio;martes
AVA;16/07/24;3:34:00 p.m.;9307;BOG;83.43%;julio;martes
AVA;16/07/24;4:23:00 p.m.;9313;BOG;74.59%;julio;martes
AVA;16/07/24;5:19:00 p.m.;9553;BOG;94.44%;julio;martes
AVA;16/07/24;5:46:00 p.m.;9309;BOG;92.27%;julio;martes
AVA;16/07/24;5:59:00 p.m.;9343;BOG;97.79%;julio;martes
AVA;16/07/24;7:35:00 p.m.;9375;BOG;60.22%;julio;martes
AVA;16/07/24;6:44:00 p.m.;9333;BOG;93.75%;julio;martes
AVA;16/07/24;7:51:00 p.m.;9331;BOG;72.93%;julio;martes
AVA;16/07/24;8:40:00 p.m.;9355;BOG;78.45%;julio;martes
AVA;16/07/24;9:55:00 p.m.;9327;BOG;87.85%;julio;martes
AVA;17/07/24;8:03:00 a.m.;9463;BOG;97.79%;julio;miércoles
AVA;17/07/24;5:28:00 a.m.;9245;BOG;87.85%;julio;miércoles
AVA;17/07/24;4:10:00 a.m.;8415;BOG;28.18%;julio;miércoles
AVA;17/07/24;4:54:00 a.m.;8475;BOG;28.73%;julio;miércoles
AVA;17/07/24;4:40:00 a.m.;9653;BOG;12.71%;julio;miércoles
AVA;17/07/24;4:14:00 a.m.;8445;BOG;82.32%;julio;miércoles
AVA;17/07/24;5:09:00 a.m.;8435;BOG;66.85%;julio;miércoles
AVA;17/07/24;6:24:00 a.m.;9725;BOG;98.34%;julio;miércoles
AVA;17/07/24;6:59:00 a.m.;9243;BOG;93.92%;julio;miércoles
AVA;17/07/24;7:32:00 a.m.;8427;BOG;77.35%;julio;miércoles
AVA;17/07/24;9:25:00 a.m.;9557;BOG;74.59%;julio;miércoles
AVA;17/07/24;8:35:00 a.m.;8451;BOG;94.48%;julio;miércoles
AVA;17/07/24;9:17:00 a.m.;9311;BOG;98.90%;julio;miércoles
AVA;17/07/24;1:42:00 p.m.;9301;BOG;101.66%;julio;miércoles
AVA;17/07/24;2:07:00 p.m.;9337;BOG;97.79%;julio;miércoles
AVA;17/07/24;2:48:00 p.m.;9303;BOG;97.24%;julio;miércoles
AVA;17/07/24;4:06:00 p.m.;9313;BOG;101.10%;julio;miércoles
AVA;17/07/24;4:20:00 p.m.;9307;BOG;71.27%;julio;miércoles
AVA;17/07/24;5:58:00 p.m.;9343;BOG;90.61%;julio;miércoles
AVA;17/07/24;5:13:00 p.m.;9553;BOG;81.22%;julio;miércoles
AVA;17/07/24;5:51:00 p.m.;9309;BOG;93.92%;julio;miércoles
AVA;17/07/24;6:28:00 p.m.;9375;BOG;88.40%;julio;miércoles
AVA;17/07/24;6:42:00 p.m.;9333;BOG;73.48%;julio;miércoles
AVA;17/07/24;9:36:00 p.m.;9331;BOG;86.74%;julio;miércoles
AVA;17/07/24;9:43:00 p.m.;9355;BOG;61.88%;julio;miércoles
AVA;17/07/24;9:57:00 p.m.;9327;BOG;85.08%;julio;miércoles
AVA;17/07/24;10:28:00 p.m.;9335;BOG;57.46%;julio;miércoles
AVA;18/07/24;5:31:00 a.m.;9245;BOG;64.64%;julio;jueves
AVA;18/07/24;4:58:00 a.m.;8475;BOG;24.31%;julio;jueves
AVA;18/07/24;5:08:00 a.m.;8435;BOG;59.12%;julio;jueves
AVA;18/07/24;6:44:00 a.m.;9725;BOG;95.58%;julio;jueves
AVA;18/07/24;4:14:00 a.m.;8415;BOG;59.67%;julio;jueves
AVA;18/07/24;6:38:00 a.m.;9243;BOG;88.95%;julio;jueves
AVA;18/07/24;7:33:00 a.m.;8427;BOG;73.48%;julio;jueves
AVA;18/07/24;8:10:00 a.m.;9463;BOG;80.66%;julio;jueves
AVA;18/07/24;9:06:00 a.m.;9311;BOG;91.71%;julio;jueves
AVA;18/07/24;8:38:00 a.m.;8451;BOG;82.87%;julio;jueves
AVA;18/07/24;11:04:00 a.m.;9349;BOG;76.24%;julio;jueves
AVA;18/07/24;2:53:00 p.m.;9303;BOG;90.06%;julio;jueves
AVA;18/07/24;12:32:00 p.m.;9329;BOG;100.55%;julio;jueves
AVA;18/07/24;1:35:00 p.m.;9301;BOG;97.79%;julio;jueves
AVA;18/07/24;2:39:00 p.m.;9337;BOG;91.71%;julio;jueves
AVA;18/07/24;4:16:00 p.m.;9313;BOG;101.10%;julio;jueves
AVA;18/07/24;6:00:00 p.m.;9343;BOG;91.71%;julio;jueves
AVA;18/07/24;5:14:00 p.m.;9553;BOG;101.39%;julio;jueves
AVA;18/07/24;5:28:00 p.m.;9309;BOG;89.50%;julio;jueves
AVA;18/07/24;6:31:00 p.m.;9375;BOG;80.66%;julio;jueves
AVA;18/07/24;6:38:00 p.m.;9333;BOG;64.09%;julio;jueves
AVA;18/07/24;8:26:00 p.m.;9331;BOG;100.55%;julio;jueves
AVA;18/07/24;9:49:00 p.m.;9327;BOG;91.71%;julio;jueves
AVA;18/07/24;9:44:00 p.m.;9355;BOG;57.46%;julio;jueves
AVA;18/07/24;10:52:00 p.m.;9335;BOG;35.36%;julio;jueves
AVA;19/07/24;4:35:00 a.m.;9653;BOG;70.17%;julio;viernes
AVA;19/07/24;5:27:00 a.m.;9245;BOG;90.61%;julio;viernes
AVA;19/07/24;4:13:00 a.m.;8415;BOG;67.96%;julio;viernes
AVA;19/07/24;10:32:00 a.m.;9557;BOG;27.62%;julio;viernes
AVA;19/07/24;6:13:00 a.m.;9725;BOG;101.66%;julio;viernes
AVA;19/07/24;7:32:00 a.m.;8427;BOG;101.10%;julio;viernes
AVA;19/07/24;7:59:00 a.m.;9243;BOG;99.45%;julio;viernes
AVA;19/07/24;8:54:00 a.m.;8451;BOG;98.90%;julio;viernes
AVA;19/07/24;9:04:00 a.m.;9311;BOG;99.45%;julio;viernes
AVA;19/07/24;10:37:00 a.m.;9351;BOG;102.76%;julio;viernes
AVA;19/07/24;11:15:00 a.m.;9349;BOG;86.74%;julio;viernes
AVA;19/07/24;11:09:00 a.m.;9463;BOG;1.10%;julio;viernes
AVA;19/07/24;12:41:00 p.m.;9329;BOG;98.90%;julio;viernes
AVA;19/07/24;1:30:00 p.m.;9301;BOG;76.80%;julio;viernes
AVA;19/07/24;2:18:00 p.m.;9337;BOG;97.79%;julio;viernes
AVA;19/07/24;2:41:00 p.m.;9303;BOG;99.45%;julio;viernes
AVA;19/07/24;4:29:00 p.m.;9313;BOG;99.45%;julio;viernes
AVA;19/07/24;5:18:00 p.m.;9553;BOG;76.80%;julio;viernes
AVA;19/07/24;6:01:00 p.m.;9343;BOG;92.27%;julio;viernes
AVA;19/07/24;5:39:00 p.m.;9309;BOG;99.45%;julio;viernes
AVA;19/07/24;6:26:00 p.m.;9375;BOG;97.79%;julio;viernes
AVA;19/07/24;6:48:00 p.m.;9333;BOG;100.55%;julio;viernes
AVA;19/07/24;8:08:00 p.m.;9331;BOG;100.00%;julio;viernes
AVA;19/07/24;8:43:00 p.m.;9355;BOG;93.92%;julio;viernes
AVA;19/07/24;9:48:00 p.m.;9327;BOG;89.50%;julio;viernes
AVA;19/07/24;10:38:00 p.m.;9335;BOG;90.97%;julio;viernes
AVA;20/07/24;2:06:00 p.m.;9337;BOG;92.82%;julio;sábado
AVA;20/07/24;6:18:00 p.m.;9309;BOG;19.93%;julio;sábado
AVA;20/07/24;5:17:00 p.m.;9553;BOG;74.03%;julio;sábado
AVA;20/07/24;4:35:00 a.m.;9653;BOG;44.75%;julio;sábado
AVA;20/07/24;6:15:00 a.m.;9725;BOG;59.67%;julio;sábado
AVA;20/07/24;4:49:00 a.m.;8475;BOG;27.62%;julio;sábado
AVA;20/07/24;5:04:00 a.m.;8435;BOG;12.15%;julio;sábado
AVA;20/07/24;4:16:00 a.m.;8415;BOG;93.37%;julio;sábado
AVA;20/07/24;6:38:00 a.m.;9243;BOG;76.80%;julio;sábado
AVA;20/07/24;5:20:00 a.m.;9245;BOG;25.97%;julio;sábado
AVA;20/07/24;7:33:00 a.m.;8427;BOG;96.69%;julio;sábado
AVA;20/07/24;8:27:00 a.m.;8451;BOG;96.69%;julio;sábado
AVA;20/07/24;9:36:00 a.m.;9351;BOG;86.74%;julio;sábado
AVA;20/07/24;7:48:00 p.m.;9331;BOG;71.53%;julio;sábado
AVA;20/07/24;2:54:00 p.m.;9303;BOG;83.43%;julio;sábado
AVA;20/07/24;4:28:00 p.m.;9313;BOG;97.79%;julio;sábado
AVA;20/07/24;5:58:00 p.m.;9343;BOG;100.00%;julio;sábado
AVA;20/07/24;7:08:00 p.m.;9333;BOG;45.30%;julio;sábado
AVA;20/07/24;7:26:00 p.m.;9375;BOG;51.93%;julio;sábado
AVA;20/07/24;8:50:00 p.m.;9355;BOG;44.20%;julio;sábado
AVA;20/07/24;10:06:00 p.m.;9327;BOG;81.77%;julio;sábado
AVA;20/07/24;10:28:00 p.m.;9335;BOG;61.33%;julio;sábado
AVA;21/07/24;9:28:00 a.m.;9557;BOG;82.87%;julio;domingo
AVA;21/07/24;4:22:00 a.m.;8415;BOG;51.38%;julio;domingo
AVA;21/07/24;4:45:00 a.m.;9653;BOG;34.25%;julio;domingo
AVA;21/07/24;5:05:00 a.m.;8435;BOG;15.47%;julio;domingo
AVA;21/07/24;5:06:00 a.m.;8475;BOG;16.57%;julio;domingo
AVA;21/07/24;5:35:00 a.m.;9245;BOG;44.20%;julio;domingo
AVA;21/07/24;6:15:00 a.m.;9725;BOG;35.91%;julio;domingo
AVA;21/07/24;6:35:00 a.m.;9243;BOG;30.94%;julio;domingo
AVA;21/07/24;7:29:00 a.m.;8427;BOG;72.93%;julio;domingo
AVA;21/07/24;7:57:00 a.m.;9463;BOG;58.56%;julio;domingo
AVA;21/07/24;8:35:00 a.m.;8451;BOG;90.06%;julio;domingo
AVA;21/07/24;9:04:00 a.m.;9311;BOG;90.61%;julio;domingo
AVA;21/07/24;10:05:00 a.m.;9351;BOG;97.79%;julio;domingo
AVA;21/07/24;10:54:00 a.m.;9349;BOG;83.43%;julio;domingo
AVA;21/07/24;2:15:00 p.m.;9337;BOG;101.10%;julio;domingo
AVA;21/07/24;1:56:00 p.m.;9301;BOG;100.55%;julio;domingo
AVA;21/07/24;2:49:00 p.m.;9303;BOG;100.00%;julio;domingo
AVA;21/07/24;4:22:00 p.m.;9313;BOG;103.31%;julio;domingo
AVA;21/07/24;5:18:00 p.m.;9553;BOG;103.47%;julio;domingo
AVA;21/07/24;6:01:00 p.m.;9343;BOG;102.76%;julio;domingo
AVA;21/07/24;5:32:00 p.m.;9309;BOG;104.97%;julio;domingo
AVA;21/07/24;6:20:00 p.m.;9375;BOG;96.13%;julio;domingo
AVA;21/07/24;6:58:00 p.m.;9333;BOG;99.45%;julio;domingo
AVA;21/07/24;7:50:00 p.m.;9331;BOG;95.03%;julio;domingo
AVA;21/07/24;8:37:00 p.m.;9355;BOG;95.03%;julio;domingo
AVA;21/07/24;10:02:00 p.m.;9327;BOG;100.55%;julio;domingo
AVA;21/07/24;11:06:00 p.m.;9335;BOG;76.24%;julio;domingo
AVA;22/07/24;6:37:00 a.m.;9243;BOG;95.03%;julio;lunes
AVA;22/07/24;4:08:00 a.m.;8415;BOG;92.82%;julio;lunes
AVA;22/07/24;4:30:00 a.m.;9653;BOG;75.14%;julio;lunes
AVA;22/07/24;5:00:00 a.m.;8475;BOG;79.01%;julio;lunes
AVA;22/07/24;6:24:00 a.m.;9725;BOG;99.45%;julio;lunes
AVA;22/07/24;5:02:00 a.m.;8435;BOG;79.56%;julio;lunes
AVA;22/07/24;5:32:00 a.m.;9245;BOG;81.22%;julio;lunes
AVA;22/07/24;7:42:00 a.m.;8427;BOG;100.55%;julio;lunes
AVA;22/07/24;8:12:00 a.m.;9463;BOG;100.55%;julio;lunes
AVA;22/07/24;8:59:00 a.m.;9311;BOG;98.34%;julio;lunes
AVA;22/07/24;8:42:00 a.m.;8451;BOG;95.03%;julio;lunes
AVA;22/07/24;10:16:00 a.m.;9351;BOG;98.90%;julio;lunes
AVA;22/07/24;11:02:00 a.m.;9349;BOG;97.24%;julio;lunes
AVA;22/07/24;12:40:00 p.m.;9329;BOG;91.71%;julio;lunes
AVA;22/07/24;1:34:00 p.m.;9301;BOG;93.92%;julio;lunes
AVA;22/07/24;2:47:00 p.m.;9303;BOG;95.58%;julio;lunes
AVA;22/07/24;2:00:00 p.m.;9337;BOG;88.40%;julio;lunes
AVA;22/07/24;4:17:00 p.m.;9313;BOG;91.71%;julio;lunes
AVA;22/07/24;5:06:00 p.m.;9553;BOG;95.83%;julio;lunes
AVA;22/07/24;5:35:00 p.m.;9309;BOG;94.48%;julio;lunes
AVA;22/07/24;6:25:00 p.m.;9375;BOG;94.48%;julio;lunes
AVA;22/07/24;6:41:00 p.m.;9333;BOG;96.13%;julio;lunes
AVA;22/07/24;8:00:00 p.m.;9331;BOG;101.66%;julio;lunes
AVA;22/07/24;9:58:00 p.m.;9327;BOG;75.14%;julio;lunes
AVA;22/07/24;11:22:00 p.m.;9355;BOG;69.06%;julio;lunes
AVA;22/07/24;11:10:00 p.m.;9335;BOG;88.40%;julio;lunes
AVA;23/07/24;4:17:00 a.m.;8415;BOG;56.35%;junio;martes
AVA;23/07/24;5:08:00 a.m.;8435;BOG;72.93%;julio;martes
AVA;23/07/24;7:58:00 a.m.;9463;BOG;59.67%;julio;martes
AVA;23/07/24;5:33:00 a.m.;9245;BOG;81.22%;julio;martes
AVA;23/07/24;6:33:00 a.m.;9243;BOG;80.11%;julio;martes
AVA;23/07/24;4:58:00 a.m.;8475;BOG;33.15%;julio;martes
AVA;23/07/24;6:14:00 a.m.;9725;BOG;89.50%;julio;martes
AVA;23/07/24;4:35:00 a.m.;9653;BOG;35.91%;julio;martes
AVA;23/07/24;7:35:00 a.m.;8427;BOG;90.06%;julio;martes
AVA;23/07/24;8:28:00 a.m.;8451;BOG;65.19%;julio;martes
AVA;23/07/24;9:05:00 a.m.;9311;BOG;90.06%;julio;martes
AVA;23/07/24;10:16:00 a.m.;9351;BOG;100.00%;julio;martes
AVA;23/07/24;5:32:00 p.m.;9309;BOG;100.69%;julio;martes
AVA;23/07/24;11:16:00 a.m.;9349;BOG;98.90%;julio;martes
AVA;23/07/24;1:18:00 p.m.;9329;BOG;95.03%;julio;martes
AVA;23/07/24;1:48:00 p.m.;9301;BOG;79.01%;julio;martes
AVA;23/07/24;2:30:00 p.m.;9337;BOG;87.85%;julio;martes
AVA;23/07/24;2:44:00 p.m.;9303;BOG;85.08%;julio;martes
AVA;23/07/24;3:50:00 p.m.;9307;BOG;77.35%;julio;martes
AVA;23/07/24;4:23:00 p.m.;9313;BOG;76.24%;julio;martes
AVA;23/07/24;5:30:00 p.m.;9553;BOG;82.32%;julio;martes
AVA;23/07/24;6:02:00 p.m.;9343;BOG;100.55%;julio;martes
AVA;23/07/24;6:49:00 p.m.;9333;BOG;97.79%;julio;martes
AVA;23/07/24;7:17:00 p.m.;9375;BOG;76.24%;julio;martes
AVA;23/07/24;8:42:00 p.m.;9355;BOG;99.45%;julio;martes
AVA;23/07/24;9:52:00 p.m.;9327;BOG;92.82%;julio;martes
AVA;23/07/24;10:26:00 p.m.;9335;BOG;46.41%;julio;martes
AVA;24/07/24;4:49:00 a.m.;8475;BOG;14.92%;julio;miércoles
AVA;24/07/24;6:20:00 a.m.;9725;BOG;82.32%;julio;miércoles
AVA;24/07/24;5:33:00 a.m.;9245;BOG;50.28%;julio;miércoles
AVA;24/07/24;4:34:00 a.m.;9653;BOG;15.47%;julio;miércoles
AVA;24/07/24;5:07:00 a.m.;8435;BOG;34.25%;julio;miércoles
AVA;24/07/24;9:27:00 a.m.;9557;BOG;102.21%;julio;miércoles
AVA;24/07/24;4:10:00 a.m.;8445;BOG;62.98%;julio;miércoles
AVA;24/07/24;4:05:00 a.m.;8415;BOG;17.68%;julio;miércoles
AVA;24/07/24;8:04:00 a.m.;9463;BOG;62.98%;julio;miércoles
AVA;24/07/24;6:39:00 a.m.;9243;BOG;88.95%;julio;miércoles
AVA;24/07/24;7:28:00 a.m.;8427;BOG;76.80%;julio;miércoles
AVA;24/07/24;8:26:00 a.m.;8451;BOG;75.14%;julio;miércoles
AVA;24/07/24;10:05:00 a.m.;9351;BOG;87.29%;julio;miércoles
AVA;24/07/24;11:27:00 a.m.;9349;BOG;96.69%;julio;miércoles
AVA;24/07/24;11:22:00 a.m.;9311;BOG;29.28%;julio;miércoles
AVA;24/07/24;12:38:00 p.m.;9329;BOG;98.90%;julio;miércoles
AVA;24/07/24;2:08:00 p.m.;9337;BOG;55.25%;julio;miércoles
AVA;24/07/24;1:26:00 p.m.;9301;BOG;95.03%;julio;miércoles
AVA;24/07/24;2:45:00 p.m.;9303;BOG;74.59%;julio;miércoles
AVA;24/07/24;4:01:00 p.m.;9313;BOG;93.92%;julio;miércoles
AVA;24/07/24;5:12:00 p.m.;9553;BOG;79.56%;julio;miércoles
AVA;24/07/24;6:00:00 p.m.;9343;BOG;96.69%;julio;miércoles
AVA;24/07/24;5:36:00 p.m.;9309;BOG;102.21%;julio;miércoles
AVA;24/07/24;6:42:00 p.m.;9333;BOG;92.82%;julio;miércoles
AVA;24/07/24;6:40:00 p.m.;9375;BOG;53.04%;julio;miércoles
AVA;24/07/24;8:10:00 p.m.;9331;BOG;96.69%;julio;miércoles
AVA;24/07/24;8:41:00 p.m.;9355;BOG;67.96%;julio;miércoles
AVA;24/07/24;10:05:00 p.m.;9327;BOG;86.19%;julio;miércoles
AVA;24/07/24;10:52:00 p.m.;9335;BOG;86.74%;julio;miércoles
AVA;25/07/24;8:05:00 a.m.;9463;BOG;91.16%;julio;jueves
AVA;25/07/24;5:24:00 a.m.;9245;BOG;74.59%;julio;jueves
AVA;25/07/24;6:37:00 a.m.;9243;BOG;92.27%;julio;jueves
AVA;25/07/24;5:05:00 a.m.;8435;BOG;53.59%;julio;jueves
AVA;25/07/24;4:13:00 a.m.;8415;BOG;43.09%;julio;jueves
AVA;25/07/24;4:34:00 a.m.;9653;BOG;19.89%;julio;jueves
AVA;25/07/24;5:57:00 a.m.;9725;BOG;95.58%;julio;jueves
AVA;25/07/24;7:34:00 a.m.;8427;BOG;69.06%;julio;jueves
AVA;25/07/24;8:31:00 a.m.;8451;BOG;96.13%;julio;jueves
AVA;25/07/24;8:57:00 a.m.;9311;BOG;88.95%;julio;jueves
AVA;25/07/24;11:10:00 a.m.;9349;BOG;77.90%;julio;jueves
AVA;25/07/24;1:25:00 p.m.;9301;BOG;92.27%;julio;jueves
AVA;25/07/24;12:37:00 p.m.;9329;BOG;101.10%;julio;jueves
AVA;25/07/24;2:16:00 p.m.;9337;BOG;95.03%;julio;jueves
AVA;25/07/24;2:40:00 p.m.;9303;BOG;97.79%;julio;jueves
AVA;25/07/24;4:19:00 p.m.;9313;BOG;101.66%;julio;jueves
AVA;25/07/24;5:09:00 p.m.;9553;BOG;81.77%;julio;jueves
AVA;25/07/24;6:10:00 p.m.;9309;BOG;101.66%;julio;jueves
AVA;25/07/24;6:02:00 p.m.;9343;BOG;100.55%;julio;jueves
AVA;25/07/24;7:19:00 p.m.;9375;BOG;101.10%;julio;jueves
AVA;25/07/24;6:52:00 p.m.;9333;BOG;76.24%;julio;jueves
AVA;25/07/24;8:03:00 p.m.;9331;BOG;98.34%;julio;jueves
AVA;25/07/24;8:47:00 p.m.;9355;BOG;98.90%;julio;jueves
AVA;25/07/24;10:17:00 p.m.;9327;BOG;100.00%;julio;jueves
AVA;25/07/24;11:43:00 p.m.;9335;BOG;95.03%;julio;jueves
AVA;26/07/24;5:18:00 a.m.;8435;BOG;79.01%;julio;viernes
AVA;26/07/24;4:22:00 a.m.;8415;BOG;68.51%;julio;viernes
AVA;26/07/24;5:31:00 a.m.;9245;BOG;91.71%;julio;viernes
AVA;26/07/24;6:14:00 a.m.;9725;BOG;96.13%;julio;viernes
AVA;26/07/24;4:34:00 a.m.;9653;BOG;43.09%;julio;viernes
AVA;26/07/24;6:35:00 a.m.;9243;BOG;82.32%;julio;viernes
AVA;26/07/24;7:33:00 a.m.;8427;BOG;100.69%;julio;viernes
AVA;26/07/24;8:07:00 a.m.;9463;BOG;96.13%;julio;viernes
AVA;26/07/24;8:35:00 a.m.;8451;BOG;99.45%;julio;viernes
AVA;26/07/24;9:02:00 a.m.;9311;BOG;99.45%;julio;viernes
AVA;26/07/24;10:11:00 a.m.;9351;BOG;102.21%;julio;viernes
AVA;26/07/24;11:08:00 a.m.;9349;BOG;103.47%;julio;viernes
AVA;26/07/24;12:44:00 p.m.;9329;BOG;103.31%;julio;viernes
AVA;26/07/24;1:24:00 p.m.;9301;BOG;98.34%;julio;viernes
AVA;26/07/24;1:47:00 p.m.;9557;BOG;55.25%;julio;viernes
AVA;26/07/24;2:29:00 p.m.;9337;BOG;102.21%;julio;viernes
AVA;26/07/24;2:42:00 p.m.;9303;BOG;97.79%;julio;viernes
AVA;26/07/24;4:26:00 p.m.;9313;BOG;101.10%;julio;viernes
AVA;26/07/24;5:11:00 p.m.;9553;BOG;82.32%;julio;viernes
AVA;26/07/24;5:33:00 p.m.;9309;BOG;98.34%;julio;viernes
AVA;26/07/24;6:25:00 p.m.;9375;BOG;101.66%;julio;viernes
AVA;26/07/24;6:37:00 p.m.;9333;BOG;96.53%;julio;viernes
AVA;26/07/24;7:00:00 p.m.;9343;BOG;99.45%;julio;viernes
AVA;26/07/24;7:55:00 p.m.;9331;BOG;98.90%;julio;viernes
AVA;26/07/24;8:44:00 p.m.;9355;BOG;100.00%;julio;viernes
AVA;26/07/24;9:51:00 p.m.;9327;BOG;96.13%;julio;viernes
AVA;26/07/24;10:39:00 p.m.;9335;BOG;93.37%;julio;viernes
AVA;27/07/24;8:01:00 a.m.;9463;BOG;98.34%;julio;sábado
AVA;27/07/24;4:34:00 a.m.;9653;BOG;48.07%;julio;sábado
AVA;27/07/24;5:38:00 a.m.;9245;BOG;100.00%;julio;sábado
AVA;27/07/24;6:39:00 a.m.;9243;BOG;101.66%;julio;sábado
AVA;27/07/24;4:25:00 a.m.;8415;BOG;64.09%;julio;sábado
AVA;27/07/24;5:47:00 a.m.;8435;BOG;25.41%;julio;sábado
AVA;27/07/24;7:28:00 a.m.;8427;BOG;99.31%;julio;sábado
AVA;27/07/24;8:26:00 a.m.;8451;BOG;101.10%;julio;sábado
AVA;27/07/24;9:03:00 a.m.;9311;BOG;88.40%;julio;sábado
AVA;27/07/24;10:45:00 a.m.;9351;BOG;96.69%;julio;sábado
AVA;27/07/24;11:05:00 a.m.;9349;BOG;91.67%;julio;sábado
AVA;27/07/24;5:39:00 p.m.;9553;BOG;71.53%;julio;sábado
AVA;27/07/24;1:28:00 p.m.;9301;BOG;98.34%;julio;sábado
AVA;27/07/24;2:01:00 p.m.;9337;BOG;85.64%;julio;sábado
AVA;27/07/24;2:47:00 p.m.;9303;BOG;82.32%;julio;sábado
AVA;27/07/24;4:18:00 p.m.;9313;BOG;96.13%;julio;sábado
AVA;27/07/24;5:41:00 p.m.;9309;BOG;99.45%;julio;sábado
